text,author
"Но это глупенькое легкомыслие было в «высшем» тоне..     – Вспомните, что мы виделись с вами в последний раз в Москве, на обеде в честь Грановского, и что с тех пор прошло двадцать четыре года… – начал было очень резонно (а стало быть, очень не в высшем тоне) Степан Трофимович..     – Се cher homme,[191] – крикливо и фамильярно перебил Кармазинов, слишком уж дружески сжимая рукой его плечо, – да отведите же нас поскорее к себе, Юлия Михайловна, он там сядет и всё расскажет..     – А между тем я с этою раздражительною бабой никогда и близок-то не был, – трясясь от злобы, всё тогда же вечером, продолжал мне жаловаться Степан Трофимович.",Dostoevsky
"Тут почувствовал Данило, что члены у него оковались; он силился говорить, но губы шевелились без звука.",Gogol
Аль тот лодырь приехал?.,Chekhov
"Дай ему Бог здоровья, меня тотчас узнал; и когда я подошел к нему, тотчас сказал.... — Что ж он сказал?.",Gogol
151.    .,Tolstoy
"Стало быть, ты!.",Chekhov
— Ред..        .,Tolstoy
"Может быть, это самое подало повод прозвать его Пузатым.",Gogol
"До сих пор он всё еще колебался, и я щадил его.",Dostoevsky
– Давай сейчас наряжусь и поеду с вами.,Tolstoy
"Так вот не спите же, чувствуйте же и вы каждую минуту, что у меня зубы болят.",Dostoevsky
mont de piйtй в Париже?,Dostoevsky
"Позови их, а мы сядем.",Dostoevsky
Варя (стараясь ее утешить).,Chekhov
— Вот тут и изволь измышлять наказания!,Chekhov
"В переноске Ольги он не участвовал, а стало быть, испачкаться в крови не мог.. Приведенный ко мне в комнату, Кузьма сначала не мог выговорить от волнения ни слова; вращая белком своего единственного глаза, он крестился и бормотал божбу.... — Ты успокойся, расскажи мне, и я тебя отпущу, — сказал я ему.. Кузьма повалился мне в ноги и, заикаясь, стал божиться.... — Чтобы мне сгинуть, ежели это я... Чтобы ни отцу, ни матери моей... Ваше благородие!",Chekhov
– Чрезвычайно много!,Gogol
Вам хотелось угодить.,Dostoevsky
"Ничего тут хорошего нет: только себя губишь, да и народ-то балуется.",Tolstoy
"Annette Scherer»[3]..      — Dieu, quelle virulente sortie!",Tolstoy
"Многих знаю, которые тут же шлепнулись.",Dostoevsky
она тотчас же полетела к Бьорингу и немедленно вытребовала  от  него  другую.,Dostoevsky
"Стало быть, крива душа, коли прячется... Думали мы, думали и потащили его к вашему благородию... Его тащим, а он пятится и в глаза плюет.",Chekhov
"— За камень, должно быть... Чёрт возьми.... На лице у Грябова выразилось страдание.",Chekhov
"– Слава богу, – отвечал половой, кланяясь.",Gogol
Черная фигура часового стояла на мосту..      — Mot d'ordre?,Tolstoy
"По левую сторону всех перебило и переранило, на мне остановилась картечь.",Tolstoy
"– Но, Зиночка, какая же тут особенная подлость, mon ange?",Dostoevsky
Трофимов.,Chekhov
"– В таком случае ваша хозяйка могла бы по крайней мере припомнить, что у нее пропала эта вещь?.",Dostoevsky
"Лухнов придвинул к себе две свечи, достал огромный, наполненный деньгами, коричневый бумажник, медлительно, как бы совершая какое-то таинство, открыл его на столе, вынул оттуда две сторублевые бумажки и положил их под карты.. .",Tolstoy
"Ты умно делаешь, что запасаешься некоторыми необходимыми для тебя вещами.",Dostoevsky
"В том, что она подавала милостыню, было что-то новое, что-то веселое и легкое, как в лампадках и красных цветочках.",Chekhov
Вдовицу обставили сахаром со всех сторон.,Dostoevsky
– недоверчиво и робко спросил Вельчанинов каким-то уж очень тихим голосом.. – Да как же-с?,Dostoevsky
"Очень, очень хорошо!.",Gogol
"Однако ж Бульба взял предосторожность, опасаясь где-нибудь скрывшейся засады.",Gogol
— раздается в потемках.,Chekhov
— сказал я.. Меня злила его глупая физиономия.,Chekhov
"Расстелили шинель и положили на нее Авдеева..      Ваше благородие, полковник едет,   сказал фельдфебель Полторацкому..      Ну ладно, распорядись ты,   сказал Полторацкий и, взмахнув плетью, поехал большой рысью навстречу Воронцову..    Воронцов ехал на своем английском, кровном рыжем жеребце, сопутствуемый адъютантом полка, казаком и чеченцем-переводчиком..      Что это у вас?",Tolstoy
"Да противного случая и не будет вовсе; я же совершенно убежден, что это нечто, что мы принесли с собой, существует действительно, – не мираж, а имеет и образ и форму, и вес.",Dostoevsky
осторожный человек!,Dostoevsky
"Итак, что же сей сон означает?.",Dostoevsky
"Жилище батарейного командира, которое указал ему часовой, был небольшой 2-х этажный домик со входом с двора.",Tolstoy
"Фома Григорьевич третьего году, приезжая из Диканьки, понаведался-таки в провал с новою таратайкою своею и гнедою кобылою, несмотря на то что сам правил и что сверх своих глаз надевал по временам еще покупные.",Gogol
"Чего бы не вышло... Убирай самовар, туши огонь.... Липа и Прасковья, сидевшие в сарае, видели, как один за другим погасли огни; только наверху у Варвары светились синие и красные лампадки, и оттуда веяло покоем, довольством и неведением.",Chekhov
Бедный мальчик даже стал худеть от тоски.,Dostoevsky
— сказал я по уходе графа.,Chekhov
"Мы накануне общего бедствия, и мне некогда быть любезным со всеми, с кем у меня есть дело.",Tolstoy
"– Как же-с, помилуйте..      – Знаю, что знаете.",Dostoevsky
Такая досада!,Chekhov
Холодный.,Dostoevsky
"И, может быть, в сем же самом Чичикове страсть, его влекущая, уже не от него, и в холодном его существовании заключено то, что потом повергнет в прах и на колени человека пред мудростью небес.",Gogol
"Он горячился, говорил громко и не давал говорить другим.",Chekhov
Она сидела рядом с плачущей матерью и нежно гладила ее по плечу.,Tolstoy
"- продолжал допрашивать Максимов, когда общий смех утих несколько.. .",Tolstoy
Артемий Филиппович.,Gogol
"Никто не ездил по улицам, и редко слышались шаги пешеходов.",Tolstoy
"Приехала места искать – ну что она понимает в местах, что они понимают в России?",Dostoevsky
"Но его спасало религиозное настроение, которое странным образом совмещалось в нем с беспутною его жизнью.",Gogol
"Картонки от шляп, плетенки и хлам напомнили ему, что у него нет своей комнаты, нет приюта, где бы он мог спрятаться от maman, от ее гостей и от голосов, которые доносились теперь из «общей»; ранец и книги, разбросанные по углам, напомнили ему об экзамене, на котором он не был... Почему-то совсем некстати пришла ему на память Ментона, где он жил со своим покойным отцом, когда был семи лет; припомнились ему Биарриц и Две девочки-англичанки, с которыми он бегал по песку... Захотелось возобновить в памяти цвет неба и океана, высоту волн и свое тогдашнее настроение, но это не удалось ему; девочки-англичанки промелькнули в воображении, как живые, всё же остальное смешалось, беспорядочно расплылось.... «Нет, здесь холодно», — подумал Володя, встал, надел шинель и пошел в «общую».. В «общей» пили чай.",Chekhov
"Прощайте и вы, господа!",Gogol
вы ездили в Полтаву в такую дурную погоду..      Что ж делать!,Gogol
Поворачивайся!.,Chekhov
Купец отказывался.,Tolstoy
"Меня заставляют играть в какой-то пошлой комедии, играть роль бутафорской вещи!",Chekhov
"Не говоря уже об изложении одних и тех же событий самым серьезным, значительным тоном, с ссылками на материалы и диаметрально-противуположно один другому, я встречал в этих историках такие описания, что не знаешь, смеяться ли, или плакать, когда вспомнишь, что обе эти книги единственные памятники той эпохи и имеют миллионы читателей.",Tolstoy
"Этот странный факт одиночной и девичьей прислуги у холостого и светского человека, все еще желавшего соблюдать джентльменство, заставлял почти краснеть Вельчанинова, хотя этой Пелагеей он был очень доволен.",Dostoevsky
Хлестаков (придвигаясь).,Gogol
"Ты повезешь, ты и отвечаешь, а ежели что, избави Бог, над ним случится, старшего сына забрею.",Tolstoy
Что это за суп?,Gogol
"чудо, прелесть, целая оранжерейка у него маленькая.",Dostoevsky
"Прошло три дня; Пульхерия Ивановна пожалела, наконец вовсе о ней позабыла.",Gogol
"Слушай,.",Dostoevsky
И в первый раз пришедшая ей эта мысль наполняла ее душу радостию..      Было три часа ночи.,Tolstoy
Хлестаков.,Gogol
– встал вдруг со скамейки Иван Федорович.,Dostoevsky
"Вася только что окончил страницу, поднял глаза, нечаянно взглянул на Аркадия и, тотчас же потупившись, схватился опять за перо..      Послушай, Вася,   начал вдруг Аркадий Иванович,  не лучше ль было бы тебе переспать немножко?",Dostoevsky
Погляди на собаку... Ваша?.,Chekhov
"Но, видно, почуял верного слугу своего.",Gogol
"– Хорошо; положим, он вас оскорбил, зато вы и поквитались с ним: он вам, и вы ему.",Gogol
"В зале уже никого не было, и вместо художника Петрова на возвышенье стоял сам Альберт и сам играл на скрипке все то, что прежде говорил голос.",Tolstoy
"Право, тут, кажется, действовало скорее художественное чутье, чем добрая воля.",Dostoevsky
"Вот в какое время подали мы, товарищи, руку на братство; вот на чем стоит наше товарищество!",Gogol
"Не может тебя никто не пустить, ежели у тебя настоящий билет есть!.",Chekhov
"Ну, брат, состряпал ты черта!.",Gogol
Сюда никто не войдет..    Вершинин.,Chekhov
"Мороз увеличился, и вверху так сделалось холодно, что черт перепрыгивал с одного копытца на другое и дул себе в кулак, желая сколько-нибудь отогреть мерзнувшие руки.",Gogol
Вы теперь можете с ним покончить и без меня.,Gogol
"Ты сердит на него за что-то, ну и на нее за компанию.",Chekhov
"– «А о чем же ты теперь думаешь?» – «А вот встанешь с места, пройдешь мимо, а я на тебя гляжу и за тобою слежу; прошумит твое платье, а у меня сердце падает, а выйдешь из комнаты, я о каждом твоем словечке вспоминаю, и каким голосом и что сказала; а ночь всю эту ни о чем и не думал, всё слушал, как ты во сне дышала, да как раза два шевельнулась…» – «Да ты, – засмеялась она, – пожалуй, и о том, что меня избил, не думаешь и не помнишь?» – «Может, говорю, и думаю, не знаю».",Dostoevsky
Я хотел быть римлянином.,Tolstoy
"На вопросы Мити отвечал уклончиво: «Не знаю, ох не знаю, где же мне это знать», и т. д. Когда Митя заговорил о своих контрах с отцом насчет наследства, то батюшка даже испугался, потому что состоял с Федором Павловичем в каких-то зависимых к нему отношениях.",Dostoevsky
"- Коли бы не нужны деньги, то стал бы разве продавать?.",Tolstoy
у тебя нож в кармане.,Dostoevsky
"Хозяйство Пульхерии Ивановны состояло в беспрестанном отпирании и запирании кладовой, в солении, сушении, варении бесчисленного множества фруктов и растений.",Gogol
"Я вам во всем признаюсь, даже в моих детских капризах.",Dostoevsky
"""Руки в крови, моя родимая?",Dostoevsky
"- Давай, - говорит.. .",Tolstoy
"время сам стремительно в нее уверовал,  ни  на  миг  не  утрачивая,  однако,.",Dostoevsky
"Мы до сих пор все с тобой о пустяках говорили, вот все про этот суд, а я об самом главном с тобою молчал.",Dostoevsky
"Обезьяны, как догадываюсь, приснились потому, что заключались в шкафу у крокодильщика, но Елена Ивановна составляла статью особенную..    Скажу заранее: я любил эту даму; но спешу   и спешу на курьерских   оговориться: я любил ее как отец, ни более, ни менее.",Dostoevsky
Откуда такой появился?,Dostoevsky
Из ложного пристрастия (франц.)..,Dostoevsky
Чебутыкин.,Chekhov
Анна Андреевна.,Gogol
И какие глаза!,Gogol
Он утонул!,Gogol
А все он довел.,Tolstoy
Лафам!,Tolstoy
"Бурсак не мог пошевелить рукою и был связан, как в мешке, когда дочь воеводы смело подошла к нему, надела ему на голову свою блистательную диадему, повесила на губы ему серьги и накинула на него кисейную прозрачную шемизетку с фестонами, вышитыми золотом.",Gogol
"Дьяконица тогда приходит и говорит: «Александр Александрович превосходнейшей души человек, а Настасья, говорит, Петровна, это исчадие ада».",Dostoevsky
Кто бы из парубков не захотел быть головою!,Gogol
"Дверь отворилась, и в ней показалась фигура, мне совершенно незнакомая.. .",Tolstoy
"– Сейчас, сейчас, молчите; ничего не говорите; стойте… я хочу посмотреть в ваши глаза… Стойте так, я буду смотреть.",Dostoevsky
Шарлотта (подает Пищику колоду карт).,Chekhov
Que voulez vous?..,Tolstoy
Я стал страшным деспотом.,Dostoevsky
(Вынимает из кармана волчок.),Chekhov
"Так и я: я женился не на деньгах   корысть была ни при чем, не так, как большинство моих знакомых женились из-за денег или связей,   я был богат, она бедна.",Tolstoy
"Он в манифэстэ сказал, что нэ можэт смотрэт равнодушно на опасности, угрожающие России, и что бэзопасност импэрии, достоинство ее и святост союзов, — сказал он, почему-то особенно налегая на слово «союзов», как будто в этом была вся сущность дела..      И с свойственною ему непогрешимою, официальною памятью он повторил вступительные слова манифеста*: «и желание, единственную и непременную цель государя составляющее: водворить в Европе на прочных основаниях мир — решили его двинуть ныне часть войска за границу и сделать к достижению намерения сего новые усилия»..      — Вот зачэм, мылостывый государ, — заключил он назидательно, выпивая стакан вина и оглядываясь на графа за поощрением..      — Connaissez vous le proverbe:[151] «Ерема, Ерема, сидел бы ты дома, точил бы свои веретёна», — сказал Шиншин, морщась и улыбаясь.",Tolstoy
"— вскричал я, увидев, что она вдруг покраснела, — я не стыжусь моей бедности… Напротив, я гордо смотрю на мою бедность.",Dostoevsky
"Как же, я знаю, несколько высшего света девушек выданы родителями с восторгом за сифилитиков.",Tolstoy
"— Карандаш потерялся, ваше высокоблаародие.... Толпа всё увеличивалась и увеличивалась... Бог знает, до каких бы размеров она выросла, если бы в трактире Грешкина не вздумали пробовать полученный на днях из Москвы новый орган.",Chekhov
Мочи моей с ним не стало - вот что.. .,Tolstoy
"Но оставим теперь в сторону, кто кого больше виноват.",Gogol
— Кусок мяса.,Tolstoy
"– Душечка Ольга Семеновна, матушка, как убивается!.",Chekhov
А  что  не.,Dostoevsky
"о характерности, но именно как  бы  придавали  ему  что-то  общее,  на  всех.",Dostoevsky
"Перед ним, отирая одной рукой разбитое в кровь лицо, а другой держа обмотанную платком пронзительно визжавшую девчонку, стоял в коротком халате и еще более коротких штанах длинный, худой арестант с бритой половиной головы..      Я тебя (неприличное ругательство) научу рассуждать (опять ругательство); бабам отдашь,   кричал офицер.",Tolstoy
"Потише бы... Ой, потише бы!.",Chekhov
"Прошел целый год, как вдруг по губернии разнесся слух, что в губернский город приехал какой-то известный скрипач, француз, и намерен дать мимоездом несколько концертов.",Dostoevsky
"Лаевский запер окно и нагнулся, чтобы собрать с полу бумаги.",Chekhov
Но зато неприятель потерял бездну….,Tolstoy
[39] На этот раз я поступлю честно и объясню тебе.,Dostoevsky
Что ты сказал?,Chekhov
огромное влияние на все  последующее.,Dostoevsky
"Плясун остановился, оторвал болтавшуюся кожу и бросил в огонь..      — И то, брат, — сказал он; и, сев, достал из ранца обрывок французского синего сукна и стал обвертывать им ногу.",Tolstoy
"и Бахчисараем, шагом, в густой и жаркой пыли, ехала офицерская тележка (та особенная, больше нигде не встречаемая тележка, составляющая нечто среднее между жидовской бричкой, русской повозкой и корзинкой)..    В повозке   спереди, на корточках, сидел денщик в нанковом сюртуке и сделавшейся совершенно мягкой бывшей офицерской фуражке, подергивавший вожжами; сзади, на узлах и вьюках, покрытых попонкой, сидел пехотный офицер в летней шинели.",Tolstoy
"Новым доказательством для Пьера его утвердившегося взгляда на практические дела было его решение вопроса о долгах жены и о возобновлении или невозобновлении московских домов и дач..      В Орел приезжал к нему его главный управляющий, и с ним Пьер сделал общий счет своих изменившихся доходов.",Tolstoy
"Я, может быть, выражусь слишком наивно, но, однако же, решаюсь сказать вот что: этот факт впечатления от романа, от выдумки, от поэмы совпал в душе моей, нынешней весною, с огромным фактом объявления теперь идущей войны, и оба факта, оба впечатления нашли в уме моем действительную связь между собою и поразительную для меня точку обоюдного соприкосновения.",Dostoevsky
Да смотри: ты!,Gogol
"«Я понимал ее, — думал князь Андрей.",Tolstoy
"боюсь начинать; да и выговор у меня, должно быть,  далеко  не  парижский.",Dostoevsky
"Тетка ходила около его ног и, не понимая, отчего это у нее такая тоска и отчего все так беспокоятся, и, стараясь понять, следила за каждым его движением.",Chekhov
"– Вижу, что вас Бог наградил разуменьем, и вы знаете иное лучше нас, близоруких людей.. – Теперь позвольте вас спросить, – сказал Муразов, – что ж Чичиков и какого роду <дело>?.",Gogol
"А на этот раз ничего не пригнали, а привезли на седле своего убитого татарина, брата рыжего.",Tolstoy
"В Казани, я вам доложу, была одна,   Эммой звали.",Tolstoy
(Подходя к ручке Марьи Антоновны.),Gogol
"— Не говори, терпеть не могу, — вскрикнула Наташа.",Tolstoy
"Начинают опять не то чтобы трогательным, к ним это нейдет, а таким внушительным очень тоном:.",Dostoevsky
Вершинин..    Андрей.,Chekhov
"Кто это - давно, давно загорелый и не отошедший старичок с крупными прямыми рабочими морщинами особенного склада, такого склада, какого не бывают морщины, приобретенные в английском клубе, с белыми как снег волосами и бородой, с добрым и гордым взглядом и энергическими движениями?",Tolstoy
Все танцуют.,Chekhov
"Глава VII,.",Gogol
"Он очень приятно и учтиво шутил, но глупенькая немка отвечала на все односложными словами.",Gogol
{83}.,Tolstoy
Нездоровится.,Chekhov
Вельможа входит.,Gogol
(Достает из кармана огурец и ест.),Chekhov
"– Как, я срамлю тебя, молокосос!",Dostoevsky
Я сойду с ума!.,Chekhov
"– Нет, кум, пойдем!",Gogol
"(""Правда, правда!""",Tolstoy
"Два заключительных слова, – вскричал он, изменяя вдруг свой гадкий тон на серьезный.",Dostoevsky
"Разделить по душам,   подтвердил добродушный хромой старик в белых онучах..    Все подтвердили это решение, считая его удовлетворительным..      Как же по душам?",Tolstoy
В глазах его изображалось изумление.,Dostoevsky
"– Ах, говорите, ради бога!.",Gogol
"— спросил Отцов, конфузливо косясь на англичанку.",Chekhov
"- Скажешь мне, что я просил?",Tolstoy
"Да если нужно будет, всегда успею"",   подумал я о своем намерении застрелиться и пошел за нею.",Tolstoy
Молчу.,Chekhov
"И почему-то ему вспомнился мотавшийся от ветра чернобыльник,.",Tolstoy
ведь это он мне говорил.,Gogol
Глянули звезды.,Gogol
"Если не пойдете, то случится несчастье.. — Странно... — пробормотал Лаевский, не понимая, почему Ачмианов так возбужден и какие это тайны могут быть в скучном, никому не нужном городишке.",Chekhov
"Замечая, что Давыдка не понимает его, Нехлюдов разными вопросами старался вывести мужика из его покорно терпеливого молчания.. .",Tolstoy
И все это клуб и его доброта.,Tolstoy
"Соня, голубчик, — все по-старому.",Tolstoy
Да еще как приняла-то!,Dostoevsky
Точь-в-точь?,Dostoevsky
"Перекрестившись, хватил топором в другой раз, куски разбросал по всему месту и уехал.",Gogol
"Никак бы нельзя было сказать, чтобы в комнате сей обитало живое существо, если бы не возвещал его пребыванье старый, поношенный колпак, лежавший на столе.",Gogol
"- Нет, я не про то, чтоб выгнать, а чтобы  не  вышло  какой  истории....   Впрочем, все этакие истории, так или этак, но кончаются... Оставим это..        Насчет же посещения соседок Версиловым  он  решительно  отказался  дать.",Dostoevsky
"Это шампанское не настоящее, могу вас уверить..    Лопахин.",Chekhov
Но вот на город спускается вечерняя мгла.,Chekhov
"Софи скоро вышла и весело поклонилась на его шарканье; а я себе, так, как будто не замечая ничего, продолжала глядеть в окошко; однако ж голову наклонила несколько набок и старалась услышать, о чем они говорят.",Gogol
"""Неподходящая цена.",Tolstoy
"А потому, что у нас есть и по сих пор уцелел в народе один принцип, и именно тот, что земля для него всё, и что он все выводит из земли и от земли, и это даже в огромном еще большинстве.",Dostoevsky
"Оленин, не отдавая себе отчета в том, что он делал, обнял Марьяну и хотел поцеловать ее.",Tolstoy
"Христос с вами, Иван Никифорович!",Gogol
"— обратилась заплаканная тетенька к полковнику Пискареву, принимавшему участие в родственном совещании.",Chekhov
"Насчет же сплетен о Дарье Павловне, то всё это вздор, всё это натяжки мерзавца Липутина, и что так по крайней мере с жаром утверждает Алексей Нилыч, которому нет оснований не верить.",Dostoevsky
"Это был чиновник среднего роста, довольно полный, пухлый, очень сытый, с длинными бакенами и без усов, и его бритый, круглый, резко очерченный подбородок походил на пятку.",Chekhov
"— сказал мальчик, багрово вспыхнув и снизу вверх глядя на Пьера восхищенными, блестящими глазами.",Tolstoy
"Когда он разговаривал с нею таким образом, вдруг загремела музыка.",Chekhov
"Что это, говорит, Иван Никифорович чуждается меня, как неприятеля.",Gogol
"«Как же я рада, что вы… Я слышу, кто-то подъехал, да думаю себе, кто бы мог так рано.",Gogol
"Князь Андрей с беспокойным любопытством вглядывался в это неподвижное лицо, и ему хотелось знать, думает ли и чувствует, и что думает, что чувствует этот человек в эту минуту?",Tolstoy
"Наконец достигнул он дома, в котором квартировал помощник столоначальника.",Gogol
"Но не такие были казаки, чтобы поддаться на то: знали они уже, что такое польская клятва.",Gogol
"Элен понимала, что дело было очень просто и легко с духовной точки зрения, но что ее руководители делали затруднения только потому, что они опасались, каким образом светская власть посмотрит на это дело..      И вследствие этого Элен решила, что надо было в обществе подготовить это дело.",Tolstoy
"— Чтобы не спутаться в счете, к ним непременно нужно привыкнуть.",Chekhov
"Служи честно своему делу; вот что я хотел сказать, вот именно это-то я и хотел сказать!.",Dostoevsky
Хлестаков.,Gogol
"Но одно только правда: я и в самом деле не люблю быть со взрослыми, с людьми, с большими, – и это я давно заметил, – не люблю, потому что не умею.",Dostoevsky
Император Александр Первый.,Tolstoy
Бонапарта завоевать хочешь?,Tolstoy
"Хлестаков, Осип, потом слуга.. Хлестаков.",Gogol
вслушиваясь с нетерпеньем.,Dostoevsky
"Крыльцов, в тулупе и мерлушковой шапке, с завязанным платком ртом, казался еще худее и бледнее.",Tolstoy
проливать или не проливать кровь своих народов..        .,Tolstoy
да и капелюхи остались у Солохи.,Gogol
Лягавый.,Dostoevsky
Со злости наврал.,Dostoevsky
Любовь Андреевна.,Chekhov
Из-за этих звуков послышался приближающийся лошадиный топот и говор позади Хаджи-Мурата.,Tolstoy
"тогда, оставшись без Версилова, уехавшего вдруг за границу, прибыла в Москву.",Dostoevsky
Колеса равномерно скрипели по морозному снегу; слабый свет зари едва проникал сквозь замерзшие окна.. .,Tolstoy
В сущности эти любители всегда презирали народ.,Dostoevsky
Не хмурься!,Chekhov
Каштанка!.,Chekhov
"Ну, что?",Gogol
"За шипеньем тотчас же последовало хрипенье, и, наконец, понатужась всеми силами, они пробили два часа таким звуком, как бы кто колотил палкой по разбитому горшку, после чего маятник пошел опять покойно щелкать направо и налево.. Чичиков поблагодарил хозяйку, сказавши, что ему не нужно ничего, чтобы она не беспокоилась ни о чем, что, кроме постели, он ничего не требует, и полюбопытствовал только знать, в какие места заехал он и далеко ли отсюда пути к помещику Собакевичу, на что старуха сказала, что и не слыхивала такого имени и что такого помещика вовсе нет.. – По крайней мере, знаете Манилова?",Gogol
"54, строка 23..     Вместо: продолжая – в I и II изд.",Tolstoy
130.    .,Dostoevsky
"Мне пора..       Пауза..       Я желаю вам всего, всего… Где Мария Сергеевна?.",Chekhov
"Первый уже немного выпил, и по остановкам, которые бывают в его рассказе, по нерешительному взгляду, выражающему сомнение в том, что ему верят, и главное, что слишком велика роль, которую он играл во всем этом, и слишком все страшно, заметно, что он сильно отклоняется от строгого повествования истины.",Tolstoy
которых зависела его участь.,Dostoevsky
"Да и что теперь во мне, скажите пожалуйста, при таких интересах… при таких огромных интересах!",Dostoevsky
"Эта собачонка, мне кажется, уже слишком... чтобы ее не высекли!",Gogol
"Отвинти две-три гайки, вот тебе и крушение!.",Chekhov
"– Да что это у тебя за минута, и какая такая там «весть», можно спросить, аль секрет?",Dostoevsky
"Перевозчики мерно, враз, взмахивали веслами; Толковый лежал животом на руле и, описывая в воздухе дугу, летал с одного борта на другой.",Chekhov
"Услышав еще из кухни голоса, я остановил на одну секунду доктора и вслушался в последнюю фразу князя.",Dostoevsky
– Иван Ильич принужден был похихикать и для офицера.,Dostoevsky
— Он немного похож на Лермонтова... Не правда ли?.,Chekhov
"— Зачем ты это говоришь теперь, когда ты едешь на эту страшную войну и он так стар!",Tolstoy
Свистунов.,Gogol
"У меня к Филиппову посту будут и птичьи перья.. – Хорошо, хорошо, – говорил Чичиков.. – Вот видишь, отец мой, и бричка твоя еще не готова, – сказала хозяйка, когда они вышли на крыльцо.. – Будет, будет готова.",Gogol
"Половина жалованья уходит у него на покупку книг, и из шести комнат его квартиры три завалены книгами и старыми журналами.",Chekhov
Дуняша (смущенно).,Chekhov
- Узнаешь!,Dostoevsky
"Нет, я не могу, сударыня, никак не могу, ни за что не могу… А вы меня, сударыня, на этот раз уж как-нибудь извините.",Dostoevsky
Его каменный дом был.,Tolstoy
– Спасите!,Gogol
"– сказал Ноздрев, не давши окончить.",Gogol
"тут сон придет.. – Да, – говорил Чичиков лениво.",Gogol
Князь как-то спас его от смерти.,Dostoevsky
"Да не только избавлю, да еще сверх того дам вам пятнадцать рублей.",Gogol
"""Верно, его огорчала эта пикировка между мамашами.",Tolstoy
"Женишься, а потом, чего доброго, попадешь в какую-нибудь историю..    И он не делал предложения, всё откладывал, к великой досаде директорши и всех наших дам; всё взвешивал предстоящие обязанности и ответственность, и между тем почти каждый день гулял с Варенькой, быть может, думал, что это так нужно в его положении, и приходил ко мне, чтобы поговорить о семейной жизни.",Chekhov
Глава XXII.,Tolstoy
"Но, полный великодушного движенья, он не хотел отстать от своего дела, искал везде занять и наконец обратился к известному ростовщику.",Gogol
"Даже барышни стали говорить; но белокурая, которая казалась моложе шестью годами своей сестры и которой по виду было около двадцати пяти лет, была молчаливее.",Gogol
"Земли свои за пять верст, а нанять   приступу нет, взнесли цену так, что не оправдаешь,   прибавил беззубый сердитый старик,   веревки вьют из нас, как хотят, хуже барщины..      Я так же думаю, как и вы,   сказал Нехлюдов,   и считаю грехом владеть землею.",Tolstoy
